1.5654,-1.202411
-0.91074145,0.1652633
-2.671661,1.0510135
3.725681,-0.13289057
0.33871946,-2.020173
0.2320955,-0.74867964
-2.347293,-0.120807484
-0.23388419,-2.2343113
-1.6040275,1.4906889
-1.2344338,0.5007507
