-1.633935,2.5302832,10.016445,-2.8686209,1.4513335,1.2212082,3.0516226,0.8673219,2.527193,3.1549406
-0.6310751,0.25236103,-0.1916669,-0.17527758,-0.21333997,-0.6644372,0.42107415,-0.20843796,-0.83441794,0.14209664
2.228844,3.018681,-4.400845,-1.6009604,2.9371912,0.39315695,2.2809117,2.7512162,-4.0298724,2.1560712
-1.9688932,-1.3911729,3.1052446,1.7396743,-2.6225495,-0.55884093,-2.1546888,-2.7750797,3.3268163,-1.8136508
1.4815431,-0.92244864,-6.805356,1.5509053,0.53506786,0.62226903,-1.4077516,-0.9161337,-2.176184,-1.1920377
0.32932037,-1.2957886,0.19235387,-0.87643695,0.64463073,-1.0480742,-0.50747657,1.0739933,0.24083729,-0.96642506
-1.80334,0.46094716,3.2894056,-0.24521562,-0.628807,-0.10168385,-0.055447333,-0.73171663,1.0246397,0.874428
0.052027736,-0.8893532,0.2499896,0.51367426,0.11174681,0.24337292,-0.28970653,0.8219841,0.9376824,-0.024500966
0.2835044,-1.1534383,0.09379482,1.1108668,-1.125685,-0.48484755,-0.34097278,0.27409956,0.64360374,0.11870457
-0.8671517,-0.28214133,-0.051933225,-0.6130978,0.6174704,-0.7038581,-0.5010868,-0.07922825,0.5344908,-0.7903349
