-0.051043
-0.083684
-0.021449
-0.0024904
-0.057955
-0.0056319
-0.032647
-0.0040255
-0.26833
-0.0026857
-0.52422
-0.16801
-0.011018
-0.028782
-0.0012424
-0.010676
-0.083779
-0.07791
-0.0067886
-0.37172
-0.048265
-0.047883
-0.19793
-0.055537
-0.028523
-0.11253
-0.0022691
-0.018981
-0.098123
-0.10793
-0.023001
-0.087735
-0.026124
-0.084382
-0.051873
-0.0078306
-0.14229
-0.0025224
-0.041221
-0.043083
-0.010533
-0.0041579
-0.0064019
-0.0042593
-0.005917
-0.023696
-0.00084477
-0.0021236
-0.0048478
-0.024659
-0.0090895
-0.12166
-0.0020355
-0.016487
-0.0082277
-0.0026855
-0.0061078
-0.28242
-0.113
-0.0082683
-0.10359
-0.021161
-0.0030986
-0.078151
-0.34988
-0.0011947
-0.014508
-0.0050979
-0.0019221
-0.17937
-0.0014848
-0.04144
-0.18178
-0.011964
-0.00080207
-0.049125
-0.23431
-0.001074
-0.16055
-0.17199
-0.033384
-0.024554
-0.025499
-0.0080875
-0.076356
-0.034616
-0.00051209
-0.095124
-0.11849
-0.037265
-0.12173
-0.014138
-0.14117
-0.15246
-0.75087
-0.0024519
-0.015063
-0.036268
-0.0017778
-0.6624
-0.3201
-0.090653
-0.10806
-0.18592
-0.6856
-0.00063168
-0.0032773
-0.0038851
-0.020116
-0.018634
-0.12852
-0.11185
-0.00044699
-0.3737
-0.01648
-0.019029
-0.015366
-0.0023323
-0.0050987
-0.047964
-0.11715
-0.0078028
-0.0040253
-0.0082913
-0.13167
-0.018615
-0.0039219
-0.002431
-0.00057532
-0.0011268
-0.065056
-0.018665
-0.032972
-0.71574
-0.20684
-0.0045574
-0.0048104
-0.036191
-0.60399
-0.0031914
-0.015592
-0.16391
-0.0013564
-0.0038475
-0.29876
-0.69778
-0.081239
-0.00063596
-0.0089672
-0.0030385
-0.0094923
-0.017945
-0.1641
-0.12109
-0.14386
-0.0016971
-0.013172
-0.0069507
-0.016249
-0.019028
-0.11418
-0.046717
-0.02384
-0.062303
-0.0050066
-0.076809
-0.030094
-0.00075636
-0.031367
-0.0068665
-0.09009
-0.32794
-0.00088657
-0.0011559
-0.067947
-0.006723
-0.086741
-0.1596
-0.071723
-0.00056368
-0.0013103
-0.027297
-0.0062613
-0.4105
-0.052988
-0.046227
-0.15565
-0.00056936
-0.010112
-0.0085256
-0.04833
-0.16297
-0.0020545
-0.80195
-0.050003
-0.0013827
-0.41484
-0.69753
-0.00068287
-0.16191
-0.0052869
-0.013359
-0.42469
-0.069949
-0.037379
-0.0023464
-0.014113
-0.011521
-0.00078846
-0.00051289
-0.013747
-0.017223
-0.00070345
-0.0075604
-0.73267
-0.0041023
-0.025451
-0.20131
-0.040435
-0.0013665
-0.0054294
-0.2811
-0.14021
-0.0013528
-0.031269
-0.20038
-0.84992
-0.0011605
-0.075649
-0.046337
-0.050908
-0.0012517
-0.26576
-0.0051382
-0.23217
-0.0015752
-0.52851
-0.78052
