-0.010959,-0.016423
-0.018008,-0.026984
-0.0046307,-0.0069361
-0.00053493,-0.0008016
-0.012461,-0.018671
-0.001216,-0.0018213
-0.0070122,-0.010508
-0.00087022,-0.0013033
-0.062563,-0.095987
-0.0005777,-0.00086557
-0.086251,-0.14387
-0.036563,-0.054638
-0.0023723,-0.0035541
-0.00619,-0.0092748
-0.00026699,-0.00040007
-0.0022975,-0.0034423
-0.018045,-0.027036
-0.016794,-0.025161
-0.0014646,-0.0021938
-0.075263,-0.12134
-0.010417,-0.015603
-0.010319,-0.015459
-0.043741,-0.065421
-0.011941,-0.017892
-0.0061558,-0.0092207
-0.024159,-0.036174
-0.00048959,-0.00073336
-0.0040951,-0.0061341
-0.021081,-0.031594
-0.023246,-0.034815
-0.0049496,-0.0074158
-0.018905,-0.028325
-0.0056082,-0.0084043
-0.018158,-0.027209
-0.011137,-0.016689
-0.0016846,-0.0025241
-0.030446,-0.045624
-0.00054272,-0.00081314
-0.0088493,-0.013261
-0.0092707,-0.01389
-0.0022735,-0.0034053
-0.00089471,-0.0013405
-0.0013804,-0.0020678
-0.00091903,-0.0013766
-0.0012737,-0.0019083
-0.0051157,-0.0076625
-0.00018167,-0.00027221
-0.00045621,-0.00068362
-0.0010436,-0.0015635
-0.0052915,-0.00793
-0.0019622,-0.002939
-0.026085,-0.039094
-0.00043946,-0.00065824
-0.0035389,-0.0053033
-0.0017761,-0.0026604
-0.00057968,-0.00086828
-0.0013107,-0.0019643
-0.063564,-0.099623
-0.024263,-0.036359
-0.0017791,-0.0026656
-0.022282,-0.03339
-0.0045624,-0.0068345
-0.00066913,-0.0010022
-0.016806,-0.025183
-0.078709,-0.12336
-0.00025788,-0.00038626
-0.0031227,-0.0046785
-0.0011007,-0.0016486
-0.00041254,-0.00061823
-0.039631,-0.059276
-0.00032041,-0.00047994
-0.0089145,-0.013357
-0.039474,-0.059
-0.0025847,-0.0038712
-0.00017313,-0.00025932
-0.010572,-0.015839
-0.054075,-0.081816
-0.00023153,-0.00034684
-0.034504,-0.051601
-0.037086,-0.055446
-0.007188,-0.010769
-0.0052697,-0.0078972
-0.0054945,-0.0082312
-0.001745,-0.0026138
-0.016437,-0.024629
-0.0074473,-0.011158
-0.00011019,-0.0001651
-0.020483,-0.030691
-0.025485,-0.038152
-0.0080475,-0.012054
-0.026052,-0.039038
-0.0030547,-0.0045751
-0.030221,-0.045285
-0.033205,-0.049616
1.1111,1.1
-0.00052785,-0.00079082
-0.0032495,-0.0048675
-0.0077916,-0.011676
-0.00038387,-0.00057497
-0.018487,-0.035962
-0.064966,-0.10475
-0.0195,-0.029221
-0.023185,-0.03475
-0.039936,-0.059728
1.014,1.0252
-0.00013625,-0.0002041
-0.00070809,-0.0010605
-0.00083427,-0.0012502
-0.0043173,-0.0064699
-0.0040058,-0.0060022
-0.02758,-0.041331
-0.023961,-0.035914
-9.6498e-05,-0.00014454
-0.075611,-0.1219
-0.0035559,-0.0053265
-0.0040872,-0.0061247
-0.0033147,-0.0049652
-0.00050286,-0.00075329
-0.001101,-0.0016491
-0.010323,-0.015467
-0.025168,-0.037702
-0.0016741,-0.0025089
-0.00086471,-0.0012957
-0.0017837,-0.0026725
-0.028303,-0.042346
-0.0040193,-0.0060202
-0.00084359,-0.001264
-0.0005229,-0.00078348
-0.00012356,-0.00018516
-0.00024249,-0.0003633
-0.014019,-0.021002
-0.0040344,-0.0060423
-0.0070985,-0.010635
-0.051069,-0.09294
-0.04679,-0.07022
-0.00098325,-0.0014728
-0.0010353,-0.0015511
-0.0077836,-0.011662
-0.043194,-0.078563
-0.00068566,-0.0010274
-0.0033461,-0.0050146
-0.035094,-0.052526
-0.00029193,-0.00043739
-0.00082782,-0.0012403
-0.06753,-0.10583
-0.049944,-0.090821
-0.01744,-0.026138
-0.00013697,-0.0002052
-0.0019288,-0.00289
-0.00065597,-0.00098254
-0.0020509,-0.0030717
-0.0038715,-0.0057993
-0.035655,-0.053289
-0.026013,-0.038947
-0.031089,-0.046471
-0.00036496,-0.00054684
-0.0028427,-0.0042581
-0.0014967,-0.0022423
-0.0034902,-0.0052301
-0.0040947,-0.0061349
-0.024516,-0.036727
-0.010093,-0.015117
-0.0051377,-0.0076966
-0.013407,-0.020087
-0.0010812,-0.0016194
-0.0165,-0.024727
-0.006463,-0.009685
-0.00016277,-0.00024388
-0.0067765,-0.010149
-0.001481,-0.0022185
-0.019359,-0.029013
-0.06655,-0.10731
-0.00019118,-0.00028639
-0.00024825,-0.00037201
-0.014671,-0.021976
-0.0014508,-0.0021731
-0.018694,-0.028009
-0.034262,-0.051269
-0.015425,-0.023113
-0.00012109,-0.00018145
-0.00028231,-0.00042293
-0.0058651,-0.0087886
-0.0013456,-0.0020163
-0.08308,-0.13394
-0.011405,-0.017088
-0.0099508,-0.014908
-0.033941,-0.05071
-0.00012243,-0.00018344
-0.0021815,-0.0032678
-0.0018354,-0.0027498
-0.010394,-0.015573
-0.036105,-0.053988
-0.00044202,-0.00066227
-0.057567,-0.10461
-0.010739,-0.016092
-0.00029866,-0.00044733
-0.083709,-0.13494
1.0294,1.1472
-0.00014748,-0.0002209
-0.035938,-0.053729
-0.001139,-0.0017063
-0.0028734,-0.0043053
-0.069978,-0.11677
-0.01502,-0.022508
-0.0080693,-0.012086
-0.00050603,-0.00075802
-0.0030287,-0.0045388
-0.0024824,-0.0037188
-0.00016933,-0.00025374
-0.00011038,-0.00016538
-0.002958,-0.0044319
-0.0036995,-0.0055437
-0.00015103,-0.00022633
-0.0016268,-0.0024374
1.0848,1.0445
-0.00088588,-0.0013269
-0.005463,-0.0081869
-0.045518,-0.068314
-0.0086789,-0.013006
-0.00029504,-0.00044193
-0.0011715,-0.0017548
-0.063387,-0.099344
-0.030115,-0.045061
-0.00029214,-0.00043757
-0.0067304,-0.010084
-0.045383,-0.068102
-0.024137,-0.046808
-0.00024981,-0.00037427
-0.01632,-0.024448
-0.0099716,-0.01494
-0.010963,-0.016424
-0.00027035,-0.00040492
-0.061545,-0.093097
-0.0011058,-0.0016568
-0.052521,-0.07882
-0.00033972,-0.00050889
-0.062671,-0.10881
-0.022697,-0.043836
-0.0048948,-0.0073322
-0.00022146,-0.00033186
-0.021782,-0.032627
-0.0036619,-0.0054853
-0.029852,-0.044708
-0.00037296,-0.00055882
-0.059679,-0.093531
-0.003359,-0.0050317
-0.020917,-0.031334
-0.00011023,-0.00016518
-0.00098864,-0.0014813
-0.0053308,-0.0079865
-0.0001179,-0.00017658
-0.00061245,-0.00091759
-0.014963,-0.02242
-0.00049485,-0.00074118
-0.000855,-0.001281
-0.0045018,-0.0067441
-0.027733,-0.041492
-0.0061879,-0.0092728
-0.011265,-0.016876
-0.009049,-0.013559
-0.0026604,-0.0039866
1.1096,0.91713
-0.00037295,-0.00055868
-0.00099789,-0.0014953
-0.020699,-0.04028
-0.00055849,-0.00083657
-0.0013775,-0.0020642
-0.00018167,-0.00027218
-0.017605,-0.02638
-0.0006404,-0.00095922
-0.00071205,-0.0010669
0.8099,1.0442
-0.009218,-0.013809
-0.047744,-0.071418
-0.0054547,-0.0081742
-0.00045737,-0.00068526
-0.011091,-0.016617
-0.00098196,-0.0014715
-0.017968,-0.026917
-0.044223,-0.066088
-0.07076,-0.12283
-0.0747,-0.12042
-0.018902,-0.028326
-0.0019193,-0.0028761
-0.00079074,-0.0011847
-0.029963,-0.044841
-0.032333,-0.048304
-0.067363,-0.10335
-0.016211,-0.02429
-0.023932,-0.035827
-0.00013852,-0.00020759
0.98991,0.91766
-0.00030792,-0.00046143
-0.00064442,-0.00096528
-0.00044813,-0.00067128
-0.0081846,-0.012261
-0.0009166,-0.0013731
-0.00094121,-0.0014099
-0.0055214,-0.0082725
-0.0045498,-0.0068144
-0.00050554,-0.00075725
-0.00012373,-0.00018542
-0.00016265,-0.00024363
-0.00059147,-0.00088627
-0.064073,-0.10042
-0.00055047,-0.00082442
-0.0010665,-0.0015974
-0.00046122,-0.00069104
-0.00024498,-0.00036706
-0.0032432,-0.0048594
-0.00040991,-0.00061414
-0.0010862,-0.0016271
-0.061218,-0.098708
-0.028265,-0.042354
-0.00029497,-0.000442
-0.00053813,-0.00080626
-0.017431,-0.026124
-0.062863,-0.096441
-0.0018223,-0.0027308
-0.0043648,-0.0065393
-0.079051,-0.13189
-0.025348,-0.037979
-0.00028069,-0.00042044
-0.00027981,-0.00041907
-0.0043966,-0.0065853
-0.0034367,-0.0051482
-0.00030702,-0.00045999
-0.04713,-0.0705
-0.0037068,-0.0055525
-0.0023427,-0.0035105
-0.0004424,-0.00066293
-0.010462,-0.015677
-0.00030348,-0.00045459
-0.00013815,-0.00020698
-0.0023663,-0.0035453
-0.00014692,-0.00022006
-0.019933,-0.029874
-0.00181,-0.0027118
-0.00012835,-0.00019226
-0.010638,-0.015934
-0.0042343,-0.0063425
-0.005187,-0.0077694
-0.0022868,-0.0034269
-0.03495,-0.052232
-0.016662,-0.024962
-0.0030309,-0.0045418
-0.00012603,-0.00018879
-0.00041174,-0.00061687
-0.0049477,-0.0074126
-0.00020625,-0.00030895
-0.0027414,-0.0041082
-0.0011781,-0.0017647
-0.010708,-0.016043
-0.0060921,-0.0091273
-0.069583,-0.10906
-0.054909,-0.08308
-0.00013358,-0.00020012
-0.0011882,-0.0017805
-0.0017965,-0.0026919
-0.021275,-0.031889
-0.00024931,-0.00037352
1.1268,0.85982
-0.00045521,-0.00068207
-0.0068528,-0.010268
-0.00055348,-0.00082906
-0.034847,-0.052149
-0.00042667,-0.0006393
-0.0085182,-0.012761
-0.012777,-0.019139
-0.0023527,-0.0035242
-0.066983,-0.11625
-0.0086371,-0.012937
-0.0048191,-0.0072203
-0.0016589,-0.0024854
-0.00045635,-0.00068365
-0.0050268,-0.0075303
-0.0056515,-0.0084651
-0.075168,-0.12119
-0.0047182,-0.0070675
-0.028475,-0.042632
-0.027541,-0.041256
-0.007291,-0.010922
-0.0072504,-0.010864
-0.0013118,-0.0019657
-0.073766,-0.11561
-0.00012497,-0.00018722
-0.014728,-0.022061
-0.015305,-0.022927
-0.0027246,-0.004082
-0.0030206,-0.0045255
-0.0015339,-0.0022983
-0.050477,-0.0755
-0.00028758,-0.00043075
-0.017614,-0.026391
-0.0054661,-0.0081893
-0.023323,-0.04509
-0.00045578,-0.00068303
-0.001131,-0.0016943
-0.0074878,-0.011217
-0.0013666,-0.0020475
-0.0050987,-0.0076392
-0.00084469,-0.0012654
-0.041936,-0.062679
-0.004239,-0.0063515
-0.0090665,-0.013587
-0.0029623,-0.0044367
-0.032957,-0.049325
-0.0012115,-0.0018153
-0.0072846,-0.010911
-0.00051772,-0.00077554
-0.079962,-0.12892
-0.039227,-0.058638
-0.0039284,-0.0058844
-0.00011407,-0.00017087
-0.0060388,-0.0090473
-0.0014277,-0.0021385
-0.022185,-0.033248
-0.048845,-0.073305
-0.00079629,-0.0011933
-0.0001114,-0.00016685
-0.0016272,-0.0024381
-0.00088792,-0.0013304
-0.0022168,-0.0033208
-0.00013463,-0.00020173
-0.00088442,-0.0013247
-0.0035762,-0.0053578
-0.024563,-0.036815
-0.010883,-0.016301
-0.0012947,-0.0019399
1.1926,1.0442
-0.00012091,-0.00018114
-0.0019387,-0.0029047
-0.00048419,-0.00072556
-0.012364,-0.01852
-0.068374,-0.10716
-0.00033525,-0.00050239
-0.012601,-0.018879
-0.0020962,-0.0031406
0.9481,0.88558
-0.056538,-0.098234
-0.00019472,-0.00029166
-0.048087,-0.071923
-0.0031289,-0.0046877
-0.00036703,-0.00054973
-0.011359,-0.017015
-0.00045105,-0.00067553
-0.010023,-0.015019
-0.00191,-0.0028618
-0.015191,-0.022758
-0.00041204,-0.00061737
-0.011582,-0.01735
-0.026112,-0.039065
-0.0022263,-0.0033354
-0.019843,-0.029738
-0.043787,-0.065448
-0.020734,-0.031071
-0.0038328,-0.0057411
-0.034663,-0.051783
-0.00048782,-0.00073083
-0.017957,-0.026905
-0.0013384,-0.0020055
-0.00014034,-0.00021031
-0.00024175,-0.0003621
-0.00015132,-0.00022669
-0.0010922,-0.0016366
-0.0071479,-0.010706
-0.04661,-0.069702
-0.02478,-0.03712
0.90974,1.0834
-0.042757,-0.063918
-0.0045886,-0.0068762
-0.0004304,-0.00064495
-0.01803,-0.027011
-0.0059397,-0.008901
-0.00052535,-0.00078722
-0.022383,-0.033535
-0.022447,-0.033632
-0.021824,-0.032688
-0.0043196,-0.0064733
-0.0062727,-0.0093979
-0.034016,-0.050857
-0.00034125,-0.00051118
-0.0043351,-0.0064967
-0.019662,-0.038237
-0.00047027,-0.00070448
-0.079256,-0.13758
-0.058033,-0.090952
-0.032251,-0.048268
-0.00027601,-0.00041348
-0.019731,-0.029562
-0.0036152,-0.0054147
-0.019974,-0.029925
-0.0067045,-0.010044
-0.011905,-0.017831
-0.00012398,-0.00018574
-0.0074069,-0.011096
-0.0024225,-0.0036299
-0.022067,-0.033068
-0.00045761,-0.00068546
-0.0017737,-0.0026578
-0.00030889,-0.00046271
-0.0023753,-0.0035595
-0.0204,-0.039663
-0.00020515,-0.00030733
-0.0049296,-0.0073859
-0.00068731,-0.0010296
-0.023568,-0.035302
-0.0025116,-0.003762
-0.0033312,-0.0049904
-0.0016628,-0.0024915
-0.0026963,-0.0040399
-0.084874,-0.14157
-0.0060259,-0.0090265
-0.00042054,-0.00063001
-0.00045488,-0.0006815
-0.082078,-0.13232
-0.028717,-0.042966
-0.00040564,-0.00060763
-0.0020699,-0.0031018
-0.011746,-0.017603
-0.00080282,-0.0012028
-0.017143,-0.025682
-0.015178,-0.022742
-0.00018136,-0.00027172
-0.0013318,-0.0019958
-0.0002153,-0.00032257
-0.04386,-0.065614
-0.00017888,-0.00026803
-0.00040924,-0.0006131
-0.00016694,-0.00025006
-0.00030109,-0.00045111
1.1219,1.1081
-0.071392,-0.11189
-0.017789,-0.026649
-0.0004024,-0.00060282
-0.0050703,-0.0075956
-0.034914,-0.052263
-0.00018569,-0.00027822
-0.00012381,-0.00018546
-0.017581,-0.026339
-0.018406,-0.027577
-0.0014315,-0.0021451
-0.00051953,-0.00077828
-0.037104,-0.055538
-0.0014522,-0.0021752
-0.056862,-0.086021
-0.0040552,-0.0060758
-0.00010516,-0.0001575
-0.039352,-0.058814
-0.013185,-0.019759
-0.014339,-0.021488
-0.010111,-0.015151
-0.026914,-0.040331
-0.036547,-0.054636
-0.048701,-0.088531
-0.011917,-0.017856
-0.070873,-0.11426
-0.00030735,-0.00046047
-0.00079098,-0.0011847
-0.0016494,-0.0024717
-0.0036814,-0.0055157
-0.036133,-0.05407
-0.040332,-0.060323
-0.073996,-0.11929
-0.00078633,-0.0011781
-0.005295,-0.0079346
-0.00027293,-0.00040879
-0.00058332,-0.00087376
-0.058977,-0.10249
-0.010026,-0.015021
-0.00025119,-0.00037633
-0.00036399,-0.00054535
-0.004338,-0.0065006
-0.0010033,-0.0015031
-0.00021456,-0.0003215
-0.03946,-0.058987
-0.005816,-0.0087135
-0.00078773,-0.0011798
-0.0050117,-0.0075108
-0.02933,-0.043848
-0.018567,-0.027824
-0.03323,-0.049778
-0.0089632,-0.013429
-0.00097538,-0.0014616
-0.0012044,-0.0018046
-0.037401,-0.055898
-0.0012942,-0.0019386
-0.0019544,-0.0029287
-0.01013,-0.015173
-0.022307,-0.033426
-0.00022769,-0.00034113
-0.00054224,-0.00081242
-0.0052261,-0.007827
-0.014957,-0.022409
-0.00044427,-0.00066562
-0.076117,-0.13208
-0.0017815,-0.002669
-0.023643,-0.045843
-0.019443,-0.037733
-0.030961,-0.046284
-0.0011187,-0.0016764
-0.0007928,-0.0011878
-0.00050079,-0.00075028
-0.01649,-0.024714
-0.019055,-0.02855
-0.00032326,-0.00048431
-0.031034,-0.046479
-0.005689,-0.0085232
-0.0090977,-0.01363
-0.00056162,-0.00084131
-0.027756,-0.041527
-0.0026355,-0.0039493
-0.035347,-0.052899
-0.077218,-0.12449
-0.00025173,-0.00037706
-0.023656,-0.03544
-0.00033845,-0.00050702
-0.0015544,-0.0023285
-0.013185,-0.019756
-0.00034473,-0.00051653
-0.0004963,-0.00074335
-0.0065646,-0.0098356
-0.0017039,-0.0025528
-0.021973,-0.032928
-0.00025088,-0.00037593
-0.061851,-0.093564
-0.000195,-0.00029209
-0.00046413,-0.00069527
-0.001396,-0.0020915
-0.0039898,-0.0059782
-0.025964,-0.038916
-0.0040772,-0.0061091
-0.00060194,-0.00090154
-0.042314,-0.063239
-0.074439,-0.11667
-0.00011799,-0.0001768
-0.03944,-0.058974
-0.030001,-0.044948
-0.054586,-0.082589
-0.00034877,-0.00052248
-0.0094941,-0.014224
-0.00030558,-0.00045775
-0.020085,-0.030101
-0.0028142,-0.0042152
-0.041933,-0.062663
-0.012796,-0.019168
-0.072683,-0.11392
-0.059219,-0.10288
-0.05375,-0.097508
-0.0033558,-0.0050279
-0.00030151,-0.00045161
-0.0018894,-0.00283
-0.00047726,-0.00071489
-0.010051,-0.015058
-0.028876,-0.043277
-0.00076777,-0.0011503
-0.0023563,-0.0035308
-0.00011658,-0.00017463
-0.00019597,-0.00029361
-0.00030622,-0.00045886
-0.020456,-0.030649
-0.020881,-0.031293
-0.012253,-0.018359
-0.022016,-0.042711
-0.045653,-0.068269
-0.016106,-0.024128
-0.0077581,-0.011625
-0.023598,-0.035368
-0.013995,-0.020964
-0.0070525,-0.010568
-0.0013884,-0.0020803
-0.070814,-0.11417
-0.056367,-0.084599
-0.0021298,-0.0031909
-0.0060448,-0.0090546
-0.00022615,-0.00033878
-0.00034221,-0.00051263
-0.052238,-0.080135
-0.029386,-0.043927
-0.00075513,-0.0011316
-0.00033973,-0.00050913
-0.032844,-0.049146
-0.00036123,-0.00054122
-0.003652,-0.0054695
-0.0073595,-0.011026
-0.07475,-0.12478
-0.039454,-0.058967
-0.00013596,-0.00020363
-0.024717,-0.037048
-0.0020435,-0.0030624
-0.0015098,-0.002262
-0.015318,-0.022948
-0.06821,-0.1069
-0.00029899,-0.00044796
-0.0043953,-0.0065853
-0.070646,-0.1139
-0.051051,-0.076608
-0.0001865,-0.00027943
-0.0090961,-0.013626
-0.00024642,-0.00036908
-0.0013204,-0.0019781
-0.001407,-0.0021077
-0.057523,-0.088249
-0.0021327,-0.0031958
-0.0010462,-0.0015675
-0.00016717,-0.00025044
-0.00073706,-0.0011039
-0.011437,-0.017137
-0.0030811,-0.0046156
0.98937,0.90342
-0.0023327,-0.0034946
-0.05358,-0.080408
-0.0036905,-0.0055295
-0.014878,-0.022292
-0.01366,-0.020462
-0.024997,-0.037454
1.0575,0.90102
-0.00017223,-0.00025804
-0.00027014,-0.00040468
-0.00071256,-0.0010677
-0.0042807,-0.0064138
-0.0002427,-0.0003636
-0.00054488,-0.00081607
-0.0006057,-0.00090721
-0.0065151,-0.0097616
-0.0025992,-0.0038933
-0.00017172,-0.00025724
-0.0010978,-0.0016443
-0.036693,-0.054872
-0.075273,-0.12556
-0.0010238,-0.0015336
-0.0058819,-0.0088127
-0.012924,-0.019368
-0.001796,-0.0026915
-0.045297,-0.068504
-0.00011031,-0.00016522
-0.00082752,-0.0012396
-0.052938,-0.079448
-0.0015051,-0.0022552
-0.014718,-0.022049
-0.072042,-0.12024
-0.011752,-0.017604
-0.0054075,-0.0081003
-0.00075715,-0.0011342
-0.0027675,-0.0041471
-0.0071632,-0.010729
-0.00027065,-0.00040553
-0.015632,-0.023415
-0.00074931,-0.0011227
-0.023794,-0.035658
-0.0089391,-0.013395
-0.0092216,-0.013817
-0.00093249,-0.0013974
-0.024748,-0.047789
-0.021368,-0.032011
-0.0011286,-0.0016911
-0.0089145,-0.013352
-0.0001511,-0.00022637
-0.030106,-0.045001
-0.051207,-0.092997
-0.0066715,-0.0099952
-0.0081699,-0.012241
-0.00036896,-0.00055269
-0.00012178,-0.00018249
-0.026881,-0.040271
-0.001218,-0.0018251
-0.0029531,-0.0044246
-0.070931,-0.11838
-0.00017139,-0.00025674
-0.00033911,-0.00050806
-0.0091242,-0.013673
-0.0033741,-0.0050543
-0.022246,-0.033338
-0.00060811,-0.00091075
-0.026348,-0.050864
-0.00095849,-0.0014357
-0.019991,-0.038857
-0.0029789,-0.0044632
-0.0001096,-0.00016424
-0.00027751,-0.00041576
-0.047431,-0.071195
-0.009947,-0.0149
-0.0036558,-0.0054774
-0.00025037,-0.00037506
-0.00010367,-0.00015528
-0.0039291,-0.0058876
-0.055227,-0.084732
-0.0023313,-0.003493
-0.04477,-0.066948
-0.0023396,-0.0035042
-0.050029,-0.075661
-0.0011598,-0.0017373
-0.00012711,-0.00019041
-0.00093318,-0.001398
-0.0059267,-0.0088798
-0.068561,-0.11054
-0.0012302,-0.0018432
-0.0065486,-0.0098085
-0.00027662,-0.00041439
-0.0699,-0.1213
-0.00012637,-0.0001893
-0.00062701,-0.00093929
-0.00043588,-0.00065305
-0.001402,-0.0021002
